"level_1","level_2","level_3","level_4","level","lowest_cause","cause_name","rei_level_1","rei_level_2","rei_level","rei_name","Incidence","Pct_of_Ecode_Resulting_in_Ncode","Pct_of_Ncode_from_lowest_Ecodes"
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Dislocation of hip",2,"Dislocation of hip",3051.51223157594,1.6619465674288,0.102651176282446
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Dislocation of knee",2,"Dislocation of knee",3007.28434287537,1.63785871123411,0.0831348841485248
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Dislocation of shoulder",2,"Dislocation of shoulder",3201.02240225855,1.74337436325754,0.0547669219519927
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Foreign body in respiratory system",2,"Foreign body in respiratory system",3021.3554564058,1.64552226853197,0.0601732525159719
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Foreign body in GI and urogenital system",2,"Foreign body in GI and urogenital system",3703.50758086574,2.01704310661983,0.0484295365216106
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Drowning and nonfatal submersion",2,"Drowning and nonfatal submersion",3253.80022991433,1.77211877679822,0.148670015943181
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Asphyxiation",2,"Asphyxiation",3022.80451755687,1.64631147140034,0.169908918590148
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Crush injury",2,"Crush injury",398.442149776358,0.217003738765217,0.0470719166219163
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Nerve injury",2,"Nerve injury",3170.49911807164,1.72675045237946,0.0631790739048435
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Injury to eyes",2,"Injury to eyes",3401.18479165187,1.85238890120968,0.00567495063016246
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Poisoning requiring urgent care",2,"Poisoning requiring urgent care",10160.6586262713,5.53380437148909,0.0307900296674953
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Severe chest Injury",2,"Severe chest Injury",3329.30082413517,1.81323870157052,0.0418601707832862
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Internal hemorrhage in abdomen and pelvis",2,"Internal hemorrhage in abdomen and pelvis",4649.04218398922,2.53201007014226,0.0358439339029365
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Effect of different environmental factors",2,"Effect of different environmental factors",23192.7911389555,12.6315009402973,0.359964585520608
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Complications following therapeutic procedures",2,"Complications following therapeutic procedures",3951.28070854676,2.15198790375666,0.0120929128183505
"Injuries","Unintentional injuries","Exposure to forces of nature",NA,3,1,"Exposure to forces of nature","Other Injuries","Multiple fractures, dislocations, crashes, wounds, pains, and strains",2,"Multiple fractures, dislocations, crashes, wounds, pains, and strains",4248.73144238733,2.31398863931662,0.050736059394391
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Amputations",NA,1,"Amputations",960091.666733129,1.83438485727394,7.25536768157756
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Amputations","Amputation of lower limbs, bilateral",2,"Amputation of lower limbs, bilateral",6330.72383779259,0.0120957033021076,2.91323241491054
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Amputations","Amputation of upper limbs, bilateral",2,"Amputation of upper limbs, bilateral",9026.27176439334,0.0172459118394211,2.98335337386883
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Amputations","Amputation of fingers (excluding thumb)",2,"Amputation of fingers (excluding thumb)",513547.957267888,0.981202763171186,8.70877654890693
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Amputations","Amputation of lower limb, unilateral",2,"Amputation of lower limb, unilateral",36847.6362242449,0.0704023878741588,3.27094992311761
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Amputations","Amputation of upper limb, unilateral",2,"Amputation of upper limb, unilateral",11484.5450446585,0.0219427751042629,3.57484805584079
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Amputations","Amputation of thumb",2,"Amputation of thumb",205534.12031909,0.392700708724365,7.22975650476698
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Amputations","Amputation of toe/toes",2,"Amputation of toe/toes",177320.412275062,0.338794607258434,7.02142660144508
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Burns",NA,1,"Burns",2801084.03175829,5.35184952629891,17.1426719060638
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Burns","Lower airway burns",2,"Lower airway burns",6935.33802845372,0.0132509004090834,2.72755780779575
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Burns","Burns, <20% total burned surface area without lower airway burns",2,"Burns, <20% total burned surface area without lower airway burns",2714082.56168107,5.18562146204202,18.609848560528
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Burns","Burns, >=20% total burned surface area or >= 10% burned surface area if head/neck or hands/wrist involved w/o lower airway burns",2,"Burns, >=20% total burned surface area or >= 10% burned surface area if head/neck or hands/wrist involved w/o lower airway burns",80066.1320487656,0.15297716384781,5.33260607239423
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures",NA,1,"Fractures",13827338.8425169,26.4189992143314,7.75787911386434
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of clavicle, scapula, or humerus",2,"Fracture of clavicle, scapula, or humerus",1642104.15464259,3.13746186923241,8.48640656365072
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of face bones",2,"Fracture of face bones",988798.004211649,1.88923219383876,9.26158556729449
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of foot bones except ankle",2,"Fracture of foot bones except ankle",842819.329582721,1.61032021126172,7.88864652327038
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of hand (wrist and other distal part of hand)",2,"Fracture of hand (wrist and other distal part of hand)",1763025.26508756,3.36849798964763,9.29324242851481
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of hip",2,"Fracture of hip",612934.947602499,1.17109503741641,4.30317694502073
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of patella, tibia or fibula, or ankle",2,"Fracture of patella, tibia or fibula, or ankle",2326415.5086137,4.44493117542539,7.11833199440871
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of pelvis",2,"Fracture of pelvis",393116.856319269,0.751102872109032,6.50686127091311
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of radius and/or ulna",2,"Fracture of radius and/or ulna",2788153.45263695,5.32714390770242,9.09222522296492
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of skull",2,"Fracture of skull",556212.71443174,1.06271954661223,7.3238313475348
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of sternum and/or fracture of one or more ribs",2,"Fracture of sternum and/or fracture of one or more ribs",242473.642781785,0.463278657672791,5.90024605978671
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of vertebral column",2,"Fracture of vertebral column",567078.981647693,1.0834810183828,6.60985239780866
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Fractures","Fracture of femur, other than femoral neck",2,"Fracture of femur, other than femoral neck",1104205.9849587,2.10973473502975,7.54296954724407
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Head Injuries",NA,1,"Head Injuries",778344.942192695,1.48713318234738,2.86570193744546
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Head Injuries","Minor TBI",2,"Minor TBI",511443.388335581,0.977181699855796,4.03711859747397
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Head Injuries","Moderate/Severe TBI",2,"Moderate/Severe TBI",266901.553857113,0.509951482491582,1.84169323440438
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Spinal Injuries",NA,1,"Spinal Injuries",21619.0007133005,0.0413060220310153,2.37832657348888
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Spinal Injuries","Spinal cord lesion at neck level",2,"Spinal cord lesion at neck level",9945.46948907917,0.0190021632948075,2.02029370832246
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Spinal Injuries","Spinal cord lesion below neck level",2,"Spinal cord lesion below neck level",11673.5312242213,0.0223038587362078,2.80127471846087
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Minor Injuries",NA,1,"Minor Injuries",20825504.0259633,39.7899393922593,7.39082326873308
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Minor Injuries","Muscle and tendon injuries, including sprains and strains lesser dislocations",2,"Muscle and tendon injuries, including sprains and strains lesser dislocations",12719333.1994832,24.3020047191381,14.5275932978575
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Minor Injuries","Foreign body in ear",2,"Foreign body in ear",172451.658091683,0.329492194523022,4.67460757160349
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Minor Injuries","Open wound(s)",2,"Open wound(s)",4018098.67152664,7.67712043909426,3.83856527550922
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Minor Injuries","Contusion in any part of the body",2,"Contusion in any part of the body",1437621.0551108,2.74676927773654,3.90964572166427
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Minor Injuries","Superficial injury of any part of the body",2,"Superficial injury of any part of the body",2477999.44175095,4.7345527617674,5.04839598029315
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Other Injuries",NA,1,"Other Injuries",13124634.5979802,25.0763878054581,6.68655573234204
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Other Injuries","Dislocation of hip",2,"Dislocation of hip",291175.588806636,0.556330306180215,9.79498505247625
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Other Injuries","Dislocation of knee",2,"Dislocation of knee",418692.913896201,0.799969385957164,11.5745579472834
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Other Injuries","Dislocation of shoulder",2,"Dislocation of shoulder",521806.43053592,0.996981692238061,8.9276888643594
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Other Injuries","Foreign body in respiratory system",2,"Foreign body in respiratory system",363181.22888906,0.693906810989345,7.23310981124996
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Other Injuries","Foreign body in GI and urogenital system",2,"Foreign body in GI and urogenital system",393460.845975899,0.751760110828047,5.1451565830356
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Other Injuries","Drowning and nonfatal submersion",2,"Drowning and nonfatal submersion",186616.039724918,0.356555159530382,8.52670958287055
"Injuries","Unintentional injuries","Other unintentional injuries",NA,3,1,"Other unintentional injuries","Other Injuries","Asphyxiation",2,"Asphyxiation",151138.438734181,0.288770409089563,8.49534547589045
